"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048813","GO:0048813","dendrite morphogenesis","74/4762","144/18805",0.513888888888889,2.02933233002007,7.22036699109933,1.6081484421903e-11,8.7167011589178e-09,7.19041017193626e-09,"TNIK/NRP1/RELN/KNDC1/CTNND2/CHRNA3/KIF1A/DPYSL5/PTPRD/CHRNB2/EPHA4/FARP1/SDC2/NLGN1/MAP2/LZTS1/ADGRB3/PPFIA2/VLDLR/TBC1D24/SULT4A1/SLITRK5/IGF2BP1/DCLK1/IL1RAPL1/PHACTR1/RERE/GPRASP3/EPHB1/ZDHHC15/CDK5R1/NFATC4/SYNE1/PREX2/HECW2/MAPK8IP2/CELSR2/CHRNA7/LRRK2/TPBG/ELAVL4/FYN/ARC/ARMCX5-GPRASP2/MAP6/PTEN/ITGB1/ITPKA/NR2E1/CDKL5/PTN/TRPC5/PPP3CA/SLC11A2/TET1/NGEF/ZNF365/TLX2/BTBD3/FZD4/CHRFAM7A/DTNBP1/ARHGAP33/EPHB3/KLF7/LZTS3/LRP8/SARM1/SRCIN1/CUX2/DNM3/TIAM1/TMEM106B/TANC2",74
"GO:0051960","GO:0051960","regulation of nervous system development","179/4762","454/18805",0.394273127753304,1.55697315569107,6.9955552634001,1.65664260226502e-11,8.7167011589178e-09,7.19041017193626e-09,"EGFR/CDH1/TNFRSF21/IL1RAP/YAP1/NRP1/DKK1/RELN/NTN1/FOXG1/ROBO1/PAX6/CLCF1/POU4F1/CLSTN2/ROBO2/BRINP1/BTG2/WASF3/DPYSL5/PTPRD/NRXN1/BCL11A/AMIGO2/EPHA4/SOX11/SPINT1/PTPRZ1/SYT4/SRPX2/NLGN1/PROX1/MAP2/LPAR3/DAAM2/SEMA6D/ADGRB3/ELAPOR2/FLRT3/CDON/DCC/HES6/LINGO2/HOXB3/EPHA7/DISC1/TMEM98/SLITRK3/MAPT/DLX1/RNF112/DRD2/TBC1D24/GRID2/SLITRK5/SYNDIG1/CHODL/THY1/IL1RAPL1/LIMK1/TP73/SLITRK1/SMO/GPRASP3/EPHB1/CBLN1/ST8SIA2/CRABP2/NEFL/NFATC4/DLX2/AMIGO1/MAP1B/SHTN1/NKX2-2/CXCR4/TPBG/MYB/ITGAX/FGF2/SLITRK6/HEY2/EIF2AK3/RARG/ZNF488/SHOX2/ARMCX5-GPRASP2/MAP6/JAM2/DCT/GLI3/BHLHE40/PTEN/SMURF1/LRTM2/GBX1/TENM4/LHX2/ITGB1/ITPKA/SERPINE2/LYN/GBX2/NR2E1/SERPINF1/PRUNE1/NTRK1/CDKL5/CDK18/DRAXIN/HEYL/KDM1A/PTN/WDR62/IL1B/SEMA4F/DUSP10/BHLHE41/FXR2/TRPC5/SEMA6C/TTBK1/PPP3CA/IST1/TGM2/SKI/FEZF2/TRIM46/NTRK2/ETV5/UFL1/DYNLT1/RB1/ZNF365/BMP2/TLX2/GFAP/NOG/FZD4/IL6ST/SOX10/NUMBL/LGI4/NOTCH1/ADGRB1/ANXA2/LDLR/SEMA7A/ADCY10/ELL3/MIR221/WNT5A/SPEN/EPHB3/HES1/SNW1/MAN2A1/DLG5/GPER1/BIN1/CXCL12/LRP8/PRMT5/CHD7/PRKCH/CUX2/TRIM11/KIF14/PARD3/NUMB/RARB/FSTL4/TIAM1/FGF13/RGMA/KDM4A/NKX6-1/ID2/DLL3",179
"GO:0001764","GO:0001764","neuron migration","91/4762","191/18805",0.476439790575916,1.8814469260353,7.12989058516942,1.9476835036933e-11,9.4597489556304e-09,7.80335058807649e-09,"TUBA1A/NRP1/RELN/NTN1/FOXG1/PAX6/KIF26A/POU4F1/AUTS2/NTNG1/NRCAM/LHX6/NEUROD4/ERBB4/ADGRL3/NEO1/CELSR1/FAT3/TUBB2B/GPM6A/MARK1/DCC/DCX/ITGA3/DISC1/DRD2/TBC1D24/BARHL2/UNC5C/NEXMIF/DCLK1/LHX1/PHACTR1/NRG3/GJA1/GPR173/COL3A1/NDN/NAV1/CDK5R1/CDK5R2/SCRT1/APBB2/MAP1B/TWIST1/FGFR1/CELSR2/SHTN1/SCRT2/TBX20/EOMES/CXCR4/ARHGEF2/FYN/NR4A2/CNTN2/ASTN2/NTNG2/TLX3/ROBO3/SEMA3E/CDKL5/SRGAP2C/WDR62/IGSF10/ADGRG1/FKRP/NR2F2/ACAP3/BBS1/MDGA1/FEZF2/TRIM46/NTRK2/ASTN1/NDNF/MEF2C/GNRH1/PRKG1/NDE1/SOCS7/CEP85L/SRGAP2/GAS6/PLAA/SEPTIN4/TUBB2A/CXCL12/TUBGCP2/FGF13/NKX6-1",91
"GO:0006836","GO:0006836","neurotransmitter transport","98/4762","211/18805",0.464454976303318,1.83411924178578,7.09533365836765,2.12622030873358e-11,9.58925359238844e-09,7.91017901324341e-09,"MYOF/SNAP25/UNC13A/GPM6B/DYSF/SYT2/CHRNA3/SNCAIP/NRXN1/SLC6A15/SNCA/SYT11/GPR158/SYT13/SYT4/SLC6A6/CPLX2/RIMS1/NLGN1/SLC1A2/RIMS2/PPFIA2/GDNF/SLC17A6/RIMS4/GRIK5/DRD2/RPH3A/SYN1/LIN7A/UNC13C/SLC4A8/SYN2/SLC29A3/SLC6A17/SLC6A11/GABRQ/SLC6A12/NRXN2/TH/SLC1A1/CADPS/SYT12/SYP/STX11/SV2A/BRSK1/CSPG5/ICA1/DRD4/LRRK2/RIMS3/MICU3/CACNB4/SLC18A3/SLC17A7/STXBP2/DNAJC5/RAB5A/GRM4/PFN2/ERC2/PRKCB/HRH3/PTPRN2/MCTP2/ITGB1/SLC38A2/TACR2/BEST1/ITGB3/OTOF/SLC17A5/SLC6A8/ATP1A2/MCTP1/P2RX7/SYT8/SYT1/GFAP/MEF2C/SLC22A3/DTNBP1/SEPTIN5/SLC22A1/PRRT2/STX19/PCLO/RAB3A/SCRIB/GPER1/NAPA/SLC6A13/FBXL20/SNPH/SNCG/BGLAP/FLOT1",98
"GO:0048562","GO:0048562","embryonic organ morphogenesis","129/4762","302/18805",0.427152317880795,1.68681212468466,7.00664669939338,2.40061978839309e-11,1.01050088959427e-08,8.33562576348704e-09,"ENG/YAP1/GRHL2/NOTCH2/SMAD3/NTN1/FOXG1/ALDH1A3/NEUROD1/PRRX1/PAX6/DYNC2I1/PAX5/MYO6/ZEB1/SOX11/EYA1/PROX1/SOBP/MAFB/FGFR2/HOXB3/MMP16/LRIG1/FGF9/LHX1/HOXD4/GJA1/BMP4/HOXB4/TH/MTHFD1L/TFAP2A/FUZ/HLX/SMO/HOXD3/RUNX2/HOXB2/DLX2/HOXA5/HOXA3/TWIST1/HPN/FGFR1/HOXA7/HOXA11/FBN1/TBX20/HOXA9/SIX2/TSHZ1/HAND2/RNF207/SIX1/SLITRK6/TBX2/FOXE1/TGFB3/DSCAML1/RARG/DLX6/HOXD9/MDFI/SHOX2/KDM2B/SOX18/MYO3A/KCNQ4/GLI3/ALX4/USH1G/HOXA1/CTHRC1/EPHA2/HOXA4/GATA4/TBX1/FOXN4/MESP1/RYR2/ALX3/GBX2/WNT16/HMX2/SIX3/DLX5/BBS5/TCF21/PTK7/FLVCR1/EDN1/EFEMP1/TRIOBP/PDGFRA/FBN2/MEF2C/LRIG3/NOG/SIX4/NOTCH1/COL11A1/WNT5A/MMP14/HES1/FZD6/NKX3-2/STRC/SCRIB/PAX8/CDH23/SETDB2/CHD7/TECTA/C2CD3/TBX15/HOXA2/WDR19/RARB/SPARC/BBS7/GLI1/IFT57/VANGL2/STIL/LBX1/ID2/BMI1/SPRY2",129
"GO:0007416","GO:0007416","synapse assembly","119/4762","273/18805",0.435897435897436,1.72134634230392,6.99123467906048,2.95418089144116e-11,1.09918193866007e-08,9.06715608170651e-09,"SNAP25/CDH1/SHANK2/IL1RAP/ADGRF1/DKK1/RELN/NTN1/NPTX1/POU4F1/CLSTN2/ADD2/ROBO2/GABRB2/PTPRD/NRXN1/CHRNB2/NRCAM/SNCA/AMIGO2/PLXNA2/CYFIP2/ERBB4/IGSF11/BSN/ADGRL3/GAP43/FARP1/SRPX2/NLGN1/PLXNA4/GPM6A/MARK1/LZTS1/ADGRB3/FLRT3/DOCK4/VLDLR/NEGR1/LINGO2/LRFN5/CDH2/FZD1/LHFPL4/EPHA7/SLITRK3/MAPT/DRD2/GRID2/SLITRK5/SYNDIG1/ELMO1/GABRA1/LIN7A/CARMIL3/DCLK1/IL1RAPL1/NRG3/NRXN2/SLITRK1/GPRASP3/EPHB1/GABRA2/CBLN1/ST8SIA2/LGI2/AMIGO1/MAP1B/GABRG2/FGFR1/SDK2/TPBG/SIX1/SLITRK6/RAB17/ARMCX5-GPRASP2/SDK1/PTEN/PTK2B/GABRA3/LRTM2/NTNG2/CDH9/DOCK1/NTRK1/SRGAP2C/HAPLN4/CASKIN1/GABRB3/OGT/ZDHHC2/MDGA1/NTRK2/PCDHB6/SETD5/GABRE/MEF2C/SIX4/GPC4/CHD4/ADGRB1/PCDHB13/PCDHB16/COLQ/SRGAP2/NPAS4/ARHGAP33/WNT5A/EPHB3/PCLO/LRFN1/GABRA6/VSIG10/DLG5/PCDH17/PTPN1/CUX2/DNM3/FGF13",119
"GO:0042391","GO:0042391","regulation of membrane potential","181/4762","463/18805",0.390928725701944,1.54376620890908,6.89873139263281,2.9594699013654e-11,1.09918193866007e-08,9.06715608170651e-09,"DSP/DSC2/RELN/DSG2/KCNA1/NNT/CAV1/KCNA2/CHRNA3/GRIK3/KCNB1/ABCC9/KCNJ3/FGF12/GABRB2/MET/LIPA/NRXN1/CACNA2D1/RGS4/CHRNB2/NRCAM/SCN8A/KCND3/SNCA/SLC39A8/IGSF11/KCNG1/HCN1/ANK2/KCNB2/RIMS1/KCNC2/NLGN1/KCNK1/GRIA4/CACNA1C/KCNJ2/DMD/NETO1/CNR1/ATP1A3/TMEM108/OPRD1/RIMS2/SLC8A1/GRIN2B/GRIK2/KCTD16/GRIA2/KCNH7/RIMS4/GRIK5/MAPT/KCNK3/DRD2/TBC1D24/MLLT11/EHD3/BCL2/KCNH4/SCN2A/KCND2/GRID2/SCN3B/KCNN2/GABRA1/PRDX3/SLC4A8/ADORA1/GJA1/GLRB/PIEZO1/KCNH8/CELF4/KCNQ2/GABRA2/GRIK4/NDP/CBLN1/ARL6IP5/POPDC1/SCN3A/SYNE1/KCNV1/KCNA3/KCNC1/MAPK8IP2/GABRG2/SCN1A/KCNJ11/KCNC4/DRD4/CHRNA7/LRRK2/RIMS3/CACNB4/SLC25A33/SLC8A2/KCNH1/INSYN1/RNF207/KCNK6/GRID1/CXADR/SEZ6/CHRNA1/SLC4A4/PTEN/GSK3A/PTK2B/GABRA3/ADRB2/KCNMA1/BOK/POPDC3/RYR2/CALM1/CHRND/KCNH6/PARP1/HCN2/SCN4B/PINK1/GRIK1/PPIF/SCN4A/ATP1A2/KCNC3/TRPC5/SRI/PPP3CA/ACTN2/P2RX7/EDN1/AKAP7/CACNG2/NTRK2/KCNA7/P2RX4/CHRNG/IFI6/GABRE/MEF2C/CHRFAM7A/TMEM161B/JUP/KCNIP1/GABRR2/KCNA6/NPAS4/ADCY10/GLRX/GRIN1/TMEM25/ALB/GABRA6/HCN3/BID/GPER1/KCNMB2/P2RX5/BIN1/FHL1/SOD2/HCN4/NUP155/ARRB2/PANK2/MPP2/CHRNA5/CUX2/SLC24A4/FGF13/SLMAP/KCNG3/KCNN4/NDUFC2/GCLC/PIP5KL1/GRIN2C",181
"GO:0043062","GO:0043062","extracellular structure organization","140/4762","340/18805",0.411764705882353,1.62604689082689,6.78362035132531,8.13325200078484e-11,2.85296406294197e-08,2.35341116373587e-08,"ITGA2/ENG/PHLDB2/LOX/SMAD3/PAPLN/THSD4/ELF3/MPZL3/TGFB2/LOXL2/DDR2/CAV1/GPM6B/OLFML2A/CREB3L1/COL1A2/P4HA1/COL19A1/COL5A1/SERPINB5/MYO1E/ZNF469/SLC39A8/SPINT1/PPARG/GAS2/ANTXR1/COL13A1/MFAP4/HMCN1/TNFRSF11B/NPNT/NTN4/ADAMTS1/COLGALT2/LCP1/MMP16/SPINT2/PXDN/COL4A5/DPP4/ADAMTS20/COL16A1/COL8A2/COL4A6/SMOC1/COL3A1/ADAMTS4/ELN/TLL1/TGFBR3/FBLN5/ADAMTS16/ADAMTS5/EMILIN1/PRDM5/MMP2/APBB2/CARMIL2/HPN/ADAMTS7/RAMP2/ADAMTS3/TGFBI/PTX3/ADAMTS9/WDR72/MMP24/ADAMTS14/LAMB1/ADAM10/EXT1/NOXO1/AXIN2/TCF15/ITGB1/COL9A1/LOXL1/CSGALNACT1/COL18A1/ADAMTS2/ABI3BP/MANSC4/NR2E1/ITGB3/POSTN/COL14A1/FAP/TEX14/COL5A2/FKBP10/CAV2/IMPG1/LAMA2/FKRP/CTSS/PDGFRA/B4GALT1/RB1/COL15A1/SH3PXD2B/NDNF/BMP2/GFAP/MMP13/MMP9/ADAMTSL1/SULF1/APLP1/CTSK/CYP1B1/RUNX1/NOTCH1/ADAMTS17/ANXA2/CRTAP/COLQ/COL11A1/CRISPLD2/MMP14/GAS6/COL12A1/COL17A1/CFLAR/MIR21/NID1/FBLN1/LAMB2/MMP17/BCL3/COL1A1/ERCC2/IMPG2/FLOT1/SELENON/GFOD2/MMP15/TNFRSF1A/ADAM8",140
"GO:0098742","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","120/4762","280/18805",0.428571428571429,1.69241615167697,6.7976213006137,9.16628867790097e-11,3.04610245854035e-08,2.51273110128831e-08,"CLDN4/FAT1/CDH1/CDH3/IL1RAP/MPZL2/ELFN2/DSC2/TGFB2/DSG2/EMB/ROBO1/CLSTN2/FAT4/ROBO2/PSG5/PTPRD/NRXN1/NTNG1/AMIGO2/IGSF11/CLDN3/ADGRL3/CDH7/CELSR1/FAT3/NLGN1/HMCN1/MBP/CADM1/FLRT3/IGSF21/LRFN5/ITGA3/CDH2/SLITRK3/TRO/PTPRM/CDHR3/GRID2/SLITRK5/ALCAM/CDH12/CDH15/PCDH7/CDH11/IL1RAPL1/SLITRK1/FAT2/CDH18/CBLN1/PCDH9/CADM3/CDH5/CDHR5/AMIGO1/CELSR2/CLDN23/SDK2/MYOT/NECTIN4/CD164/PCDH10/MMP24/DCHS1/MYADM/DSCAML1/CXADR/PCDH20/PCDH8/CLDN12/SDK1/IL1RN/PCDHA10/CNTN2/NTNG2/TENM4/ITGB1/CLDN22/CDH9/CLDN7/ROBO3/NEXN/PTK7/MDGA1/SELL/CRB1/PCDHB6/CDH26/BMP2/CLDN11/CADM2/FXYD5/FGFRL1/GPC4/PCDHB13/MAPK7/PCDHB16/LRRC4C/MIR221/PECAM1/SPARCL1/PCDH15/SCARF2/CDH10/PCDH1/CDH23/PKD1/PCDH17/CDH6/PCDHA4/PCDHA11/PCDH19/CDH17/ATP2C1/CDH22/PCDHA3/ITGA5/CADM4/ITGB2",120
"GO:0045229","GO:0045229","external encapsulating structure organization","140/4762","341/18805",0.410557184750733,1.62127842487139,6.74202618253666,1.03901355690635e-10,3.28016579915336e-08,2.70581004188033e-08,"ITGA2/ENG/PHLDB2/LOX/SMAD3/PAPLN/THSD4/ELF3/MPZL3/TGFB2/LOXL2/DDR2/CAV1/GPM6B/OLFML2A/CREB3L1/COL1A2/P4HA1/COL19A1/COL5A1/SERPINB5/MYO1E/ZNF469/SLC39A8/SPINT1/PPARG/GAS2/ANTXR1/COL13A1/MFAP4/HMCN1/TNFRSF11B/NPNT/NTN4/ADAMTS1/COLGALT2/LCP1/MMP16/SPINT2/PXDN/COL4A5/DPP4/ADAMTS20/COL16A1/COL8A2/COL4A6/SMOC1/COL3A1/ADAMTS4/ELN/TLL1/TGFBR3/FBLN5/ADAMTS16/ADAMTS5/EMILIN1/PRDM5/MMP2/APBB2/CARMIL2/HRNR/HPN/ADAMTS7/RAMP2/ADAMTS3/TGFBI/PTX3/ADAMTS9/WDR72/MMP24/ADAMTS14/LAMB1/ADAM10/EXT1/NOXO1/AXIN2/TCF15/ITGB1/COL9A1/LOXL1/CSGALNACT1/COL18A1/ADAMTS2/ABI3BP/MANSC4/NR2E1/ITGB3/POSTN/COL14A1/FAP/COL5A2/FKBP10/CAV2/IMPG1/LAMA2/FKRP/CTSS/PDGFRA/B4GALT1/RB1/COL15A1/SH3PXD2B/NDNF/BMP2/GFAP/MMP13/MMP9/ADAMTSL1/SULF1/APLP1/CTSK/CYP1B1/RUNX1/NOTCH1/ADAMTS17/ANXA2/CRTAP/COLQ/COL11A1/CRISPLD2/MMP14/GAS6/COL12A1/COL17A1/CFLAR/MIR21/NID1/FBLN1/LAMB2/MMP17/BCL3/COL1A1/ERCC2/IMPG2/FLOT1/SELENON/GFOD2/MMP15/TNFRSF1A/ADAM8",140
"GO:0030198","GO:0030198","extracellular matrix organization","139/4762","339/18805",0.410029498525074,1.6191946072583,6.69931606397414,1.34623255414839e-10,4.03960667756292e-08,3.33227311748017e-08,"ITGA2/ENG/PHLDB2/LOX/SMAD3/PAPLN/THSD4/ELF3/MPZL3/TGFB2/LOXL2/DDR2/CAV1/GPM6B/OLFML2A/CREB3L1/COL1A2/P4HA1/COL19A1/COL5A1/SERPINB5/MYO1E/ZNF469/SLC39A8/SPINT1/PPARG/GAS2/ANTXR1/COL13A1/MFAP4/HMCN1/TNFRSF11B/NPNT/NTN4/ADAMTS1/COLGALT2/LCP1/MMP16/SPINT2/PXDN/COL4A5/DPP4/ADAMTS20/COL16A1/COL8A2/COL4A6/SMOC1/COL3A1/ADAMTS4/ELN/TLL1/TGFBR3/FBLN5/ADAMTS16/ADAMTS5/EMILIN1/PRDM5/MMP2/APBB2/CARMIL2/HPN/ADAMTS7/RAMP2/ADAMTS3/TGFBI/PTX3/ADAMTS9/WDR72/MMP24/ADAMTS14/LAMB1/ADAM10/EXT1/NOXO1/AXIN2/TCF15/ITGB1/COL9A1/LOXL1/CSGALNACT1/COL18A1/ADAMTS2/ABI3BP/MANSC4/NR2E1/ITGB3/POSTN/COL14A1/FAP/COL5A2/FKBP10/CAV2/IMPG1/LAMA2/FKRP/CTSS/PDGFRA/B4GALT1/RB1/COL15A1/SH3PXD2B/NDNF/BMP2/GFAP/MMP13/MMP9/ADAMTSL1/SULF1/APLP1/CTSK/CYP1B1/RUNX1/NOTCH1/ADAMTS17/ANXA2/CRTAP/COLQ/COL11A1/CRISPLD2/MMP14/GAS6/COL12A1/COL17A1/CFLAR/MIR21/NID1/FBLN1/LAMB2/MMP17/BCL3/COL1A1/ERCC2/IMPG2/FLOT1/SELENON/GFOD2/MMP15/TNFRSF1A/ADAM8",139
"GO:0099173","GO:0099173","postsynapse organization","107/4762","243/18805",0.440329218106996,1.738847321819,6.75049041465494,1.40752845908116e-10,4.03960667756292e-08,3.33227311748017e-08,"SHANK2/IL1RAP/NRP1/RELN/CTNND2/NPTX1/KIF1A/PTPRD/NRXN1/NRCAM/CYFIP2/EPHA4/CNKSR2/GAP43/FARP1/ZNF804A/NLGN1/MARK1/LZTS1/TMEM108/PPFIA2/GRIN2B/DOCK4/INA/GDNF/ITGA3/CDH2/LHFPL4/EPHA7/DISC1/SLITRK3/GRID2/OPHN1/SYNDIG1/ELMO1/CARMIL3/PLPPR4/DCLK1/IL1RAPL1/GLRB/NRXN2/GPRASP3/EPHB1/ZDHHC15/CBLN1/CDK5R1/NEFL/INSR/MAP1B/FGFR1/CHRNA7/LRRK2/CTTN/POTEE/ACTG1/INSYN1/FYN/ARC/ADAM10/GRID1/KIF2C/ARMCX5-GPRASP2/PTEN/NEFH/PTK2B/NTNG2/SLC7A11/ITPKA/DOCK1/ITGB3/CDKL5/CASKIN1/CHMP2B/ZDHHC2/FRRS1L/ACTN2/ARF4/SHISA7/NGEF/ZNF365/CHRFAM7A/LRFN2/DTNBP1/RER1/COLQ/ARHGAP33/WNT5A/EPHB3/LRFN1/ABHD17C/LGMN/LZTS3/IGF1R/DLG5/LRP8/ABHD17A/ASAP1/PTPN1/RPS6KA5/SRCIN1/POTEF/ARHGAP22/CUX2/DNM3/PRNP/TIAM1/TANC2",107
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse","111/4762","258/18805",0.430232558139535,1.69897590420285,6.58301872528091,3.4859649667524e-10,9.56973165220637e-08,7.89407535720406e-08,"SNAP25/UNC13A/SYT17/SYT2/NRXN1/AMPH/SH3GL2/SNCA/SYT11/AP3B2/BSN/SYT13/SYT4/CPLX2/RIMS1/NLGN1/AP3S1/SUSD4/RIMS2/PPFIA2/SLC17A6/CDH2/RIMS4/GRIK5/BTBD9/TBC1D24/RPH3A/OPHN1/SYNDIG1/SYN1/UNC13C/SLC4A8/SYN2/SGIP1/RAPGEF4/TH/CADPS/SNAP91/SYT12/SYP/STX11/CDK5R1/SV2A/SYNE1/MYLK/BRSK1/CSPG5/DRD4/LRRK2/RIMS3/ATAD1/CACNB4/ACTG1/BRSK2/SLC17A7/SNCB/STXBP2/DNAJC5/RAB5A/ARC/PFN2/HIP1/ERC2/ATP6V1G1/PRKCB/PACSIN1/PTEN/NSG1/CAPN2/CLCN3/SNX9/CALM1/ITGB3/OTOF/RAB27B/SLC17A5/ATP6AP2/GRIP2/P2RX7/SYT8/BLTP1/SYT1/DNAJC6/PLD2/STON1/DTNBP1/SEPTIN5/MX1/PRRT2/STX19/PCLO/RAB3A/STON2/SCRIB/PLAA/NRG1/ATP6V1G2/NAPA/BIN1/CBLB/PCDH17/AP2A1/ATP6V1E1/MX2/ARPC3/FBXL20/SNPH/RNF220/SNCG/DNM3/NUMB",111
"GO:0023061","GO:0023061","signal release","186/4762","497/18805",0.374245472837022,1.47788452681651,6.28739261025702,1.04568090976215e-09,2.75101219343259e-07,2.26931102697505e-07,"MYOF/SYTL4/SNAP25/EGFR/ANXA1/F2RL1/VAMP8/UNC13A/NEUROD1/DYSF/KCNA2/SYT2/CHRNA3/KCNB1/SNCAIP/NRXN1/ABCA1/DAB2/CHRNB2/SNCA/SYT11/PLCB1/GPR158/SOX11/GNAO1/SYBU/PPARG/SYT13/SYT4/PRKD1/CPLX2/RIMS1/NLGN1/FOXA2/ADCYAP1/CNR1/RIMS2/PPFIA2/IRS1/VSNL1/RASL10B/TCF7L2/GDNF/CPT1A/MCU/CHGA/RIMS4/GRIK5/ADRA2A/DRD2/RPH3A/FOXD1/SOX4/ENY2/SYN1/MAP2K6/NIBAN2/LIN7A/EPHA5/UNC13C/SLC16A10/PDE8B/CPE/SLC4A8/SYN2/CCN3/ADORA1/GJA1/RAPGEF4/NRXN2/BLK/CADPS/SYT12/SYP/STX11/SV2A/PRKCA/BRSK1/CSPG5/PTPRN/RAB11FIP1/CHRM3/PTGS2/HTR1A/PTGES/FGFR1/KCNJ11/SFRP1/LRRK2/RIMS3/IRS2/MICU3/CACNB4/SLC18A3/BRSK2/STXBP2/MYB/DNAJC5/RAB5A/GRM4/PFN2/ABCC4/ERC2/CAMK2G/GRM2/PRKCB/ACVR1C/HRH3/PTPRN2/GNAZ/IL1RN/GLUD1/MCTP2/TCIRG1/ADRA2C/SCT/WLS/LYN/SLC38A2/TACR2/BEST1/HNF1A/VGF/F2R/OTOF/GPR68/OSBP/PINK1/IL1B/CRHR1/ILDR2/SRI/GCK/PPP3CA/TGM2/MCTP1/P2RX7/EDN1/SYT8/G6PC2/SYT1/SCG5/P2RX4/MEF2C/WNK4/FZD4/CHRFAM7A/GPLD1/ABCA12/DTNBP1/SEPTIN5/PLA2G10/MPC2/SLC9B2/PRRT2/STX19/SYK/PCLO/FOXO1/RAB3A/NKX3-1/TFR2/SCRIB/PAX8/KLF7/GIPR/TRPM5/GPER1/NAPA/ENSA/CXCL12/NMB/AQP1/CHD7/FBXL20/SNPH/C1QTNF12/SNCG/BGLAP/PASK/TIAM1/SELENOM/NKX6-1/JAK2/ADAM8/PPARD",186
"GO:0060562","GO:0060562","epithelial tube morphogenesis","135/4762","337/18805",0.400593471810089,1.58193201121141,6.277216882506,1.530866701984e-09,3.83708453991529e-07,3.16521252746626e-07,"ESRP2/ENG/ST14/TACSTD2/YAP1/SDC4/PERP/GRHL2/NOTCH2/SMAD3/NRP1/TGFB2/NTN1/COBL/DLC1/MTSS1/FOXP1/CECR2/MET/EPHA4/SPINT1/EYA1/CELSR1/GPC3/PROX1/NPNT/FGFR2/FOXA1/GDNF/EPHA7/SPINT2/LMO4/BCL2/FOXD1/LHX1/GJA1/BMP4/GREB1L/MTHFD1L/FUZ/SMO/ADAMTS16/NFATC4/LGR5/HOXA5/TWIST1/SFRP1/HOXA11/GLI2/FMN1/TBX20/CXCR4/ITGAX/SIX2/STARD13/CSMD1/HAND2/FGF2/RNF207/SIX1/DCHS1/TBX2/RARG/IRX3/EXT1/KDM2B/SOX18/GLI3/CTNNBIP1/CTHRC1/EPHA2/TSC1/LHX2/GATA4/CTSH/CXCL10/FOXN4/MESP1/RYR2/SEMA3E/GBX2/TIMELESS/CITED1/PBX1/SALL4/PRKACB/BBS5/RHOB/TCF21/SKI/PTK7/EDN1/BMP2/TMEM59L/MEF2C/WNK4/NOG/SIX4/FGF1/NOTCH1/KIF26B/CSF1/WNT5A/TSC2/MMP14/STK3/ESR1/HES1/SOSTDC1/NKX3-1/FZD6/AREG/CSF1R/SCRIB/PAX8/MIR21/RBM15/DLG5/DEAF1/MMRN2/TCTN1/FKBPL/PKD1/SETDB2/RSPO2/C2CD3/GZF1/RASIP1/BBS7/RGMA/IFT57/VANGL2/STIL/LBX1/SPRY2",135
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","72/4762","150/18805",0.48,1.8955060898782,6.41219048484451,1.58004748238514e-09,3.83708453991529e-07,3.16521252746626e-07,"RELN/KCNA1/KCNA2/CHRNA3/GRIK3/GABRB2/MET/NRXN1/RGS4/CHRNB2/SNCA/IGSF11/HCN1/RIMS1/NLGN1/KCNK1/GRIA4/NETO1/TMEM108/RIMS2/GRIN2B/GRIK2/KCTD16/GRIA2/GRIK5/DRD2/TBC1D24/KCND2/GRID2/GABRA1/ADORA1/GLRB/CELF4/GABRA2/GRIK4/CBLN1/SYNE1/MAPK8IP2/GABRG2/DRD4/CHRNA7/LRRK2/SLC8A2/INSYN1/GRID1/SEZ6/CHRNA1/PTEN/GSK3A/PTK2B/GABRA3/ADRB2/CHRND/GRIK1/PPP3CA/P2RX7/P2RX4/CHRNG/GABRE/MEF2C/CHRFAM7A/GABRR2/NPAS4/GRIN1/TMEM25/GABRA6/P2RX5/ARRB2/MPP2/CHRNA5/CUX2/GRIN2C",72
"GO:0007269","GO:0007269","neurotransmitter secretion","71/4762","148/18805",0.47972972972973,1.89443880041318,6.36136699504693,2.11028414845768e-09,4.75869075477206e-07,3.92544585209345e-07,"MYOF/SNAP25/UNC13A/DYSF/SYT2/CHRNA3/SNCAIP/NRXN1/SNCA/SYT11/GPR158/SYT13/SYT4/CPLX2/RIMS1/NLGN1/RIMS2/PPFIA2/RIMS4/GRIK5/RPH3A/SYN1/LIN7A/UNC13C/SLC4A8/SYN2/NRXN2/CADPS/SYT12/SYP/STX11/SV2A/BRSK1/CSPG5/LRRK2/RIMS3/MICU3/CACNB4/SLC18A3/STXBP2/DNAJC5/RAB5A/GRM4/PFN2/ERC2/PRKCB/HRH3/PTPRN2/MCTP2/SLC38A2/TACR2/BEST1/OTOF/MCTP1/P2RX7/SYT8/SYT1/MEF2C/DTNBP1/SEPTIN5/PRRT2/STX19/PCLO/RAB3A/SCRIB/GPER1/NAPA/FBXL20/SNPH/SNCG/BGLAP",71
